CID0,TOID,CPPO,CPST,CPTX
2807,511,6,269,-b leaves the -& faithful looking for answers.
2808,511,6,270,-d finds a way to comeback against -b in -[.
2809,511,6,270,-b allows -d to leave -N with a win.
2810,511,6,270,The crowd in -[ can't keep the -J going in the 2nd half.
2811,511,6,270,The -J allow the -K to comeback in -[.
2812,511,6,270,-b can't hang on to their early lead in -[.
2813,511,6,271,-b takes the -K to the wire but lose a close one to -d.
2814,511,6,271,The -J almost leave -[ with a win.
2815,511,6,271,The atmosphere in -[ gives the -K the edge they need.
2816,511,6,271,-b leaves it all on the field in -& but fall short.
2817,511,6,271,-d barely gets by the -J in a close one at -[.
2818,511,6,272,-b is soundly beaten on the road in front of -* -d fans.
2819,511,6,272,-b lets the -K thrill -[ crowd.
2820,511,6,272,-b struggles in -[ and -d earns and easy -L---M win.
2821,511,6,272,The -J become the latest victims to leave -[ with a loss.
2822,511,6,272,-d disposes of -b in -[.
2823,511,6,273,-b gets stomped into the -& turf.
2824,511,6,273,The -K and the -* fans in -[ humiliate the -J.
2825,511,6,273,-d feeds off the -& crowd to easily dispose of -b.
2826,511,6,273,The -J are simply destroyed by -d in -[.
2827,511,6,273,-b looks as if they forgot what sport they play in -[.
2828,511,6,274,The crowd at -& helps the -K down the -J.
2829,511,6,274,-b heads back to -E trying to forget their time in -[.
2830,511,6,274,-[ hosts the -J and treats their guests to -; -M---L loss.
2831,511,6,274,-d continues to show why -[ is a tough place to play.
2832,511,6,274,The -J travel to -N and leave -[ with a loss.
2833,511,6,275,-d relies on their defense to win a tough one in -[.
2834,511,6,275,-[ fails to intimidate the -d defense.
2835,511,6,275,The -K overcome the intensity of -[ to beat -b.
2836,511,6,275,-b-" offense fails to feed off -[ crowd.
2837,511,6,275,-[ is treated to a defensive masterpiece.
2838,511,6,276,The fans in -[ watch a disappointing shoot out.
2839,511,6,276,The -J defense can't take advantage of the home crowd.
2840,511,6,276,-d hands -b -; -L---M loss in their own backyard.
2841,511,6,276,-b lose this week at -[.
2842,511,6,276,The -K aren't intimidated by -&.
2843,511,6,277,-d destroys -b-" home field advantage.
2844,511,6,277,-d-" defense has no trouble adjusting to the atmosphere in -[.
2845,511,6,277,The -J fail to score a single point on their own turf.
2846,511,6,277,-d doesn't find -% so tough after rolling over -b
2847,511,6,277,The -J allow a rare shutout in -%.
2848,511,6,278,-b falls apart in front of their home crowd.
2849,511,6,278,-d rallies late and leave -N with a victory.
2850,511,6,278,The -J have a rare collapse at -% .
2851,511,6,278,The -K come from out of nowhere and hand -b a loss at home.
2852,511,6,278,The -J unravel late and let down the fans in -&.
2853,511,6,279,-b allows -d to leave -% as the victors.
2854,511,6,279,-d fights back to hand a loss to -b in their own house.
2855,511,6,279,-* fans were extra loud for -J in their loss.
2856,511,6,279,The -K find a way to come back in -&.
2857,511,6,279,Fans at  -% want to forget -b-" collapse.
2858,511,6,280,The -J drop a heartbreaker to -d in -%.
2859,511,6,280,-d refuses to let -[ crowd get to them.
2860,511,6,280,-b loses despite the best efforts of the -* fans in -[.
2861,511,6,280,-d invades -[ and barely wins against the -J.
2862,511,6,280,The -K edge out -b in -[.
2863,511,6,281,-d has an easier time than most in -[
2864,511,6,281,The magic of -[ doesn't affect the -K.
2865,511,6,281,-b is embarrassed in front of -[ faithful.
2866,511,6,281,-b gets clobbered in their own house.
2867,511,6,281,The -J don't do a thing right and lose in -[.
2868,511,6,282,-d dresses down the -J in front of their home crowd.
2869,511,6,282,-d absolutely crushes -b in their own house.
2870,511,6,282,The -J are humiliated in front of -* stunned fans in -[.
2871,511,6,282,-d fails to be intimidated by the crowd in -[.
2872,511,6,282,The -K travel to -[ and deliver a severe beat down to -b.
2873,511,6,283,-d leaves -% with a victory over -b.
2874,511,6,283,-b is handed a rare loss at -[.
2875,511,6,283,The fans at -[ head home disappointed.
2876,511,6,283,-[ doesn't affect the -K as -b loses at home.
2877,511,6,283,-b is unsuccessful defending their turf against the -K.
2878,511,6,296,The -J are licking their wounds after losing -f for -!.
2879,511,6,296,-f injures his -@ in -b-" loss to -d.
2880,511,6,296,-b loses a their game to -d and -f to -Z in the same week.
2881,511,6,284,A -H record is not what -b was expecting from -T.
2882,511,6,284,-t is in hot water now that his -J are -H.
2883,511,6,284,The -J are -H and that has -T on the host seat in -E.
2884,511,6,284,-T won't be around much longer if the -J don't improve.
2885,511,6,284,-T-" job may be in jeopardy if he can't turn the -J around.
2886,511,6,321,The top teams in the nation meet for a rematch in -:.
2887,511,6,321,The battle for #1 is the 2nd meeting for the -J and -|.
2888,511,6,321,Round 2 between the -b and -) will be fought in -:.
2889,511,6,319,The best in the nation face off as -T faces his old team.
2890,511,6,319,The best of the best meet next week as -T takes on his old school.
2891,511,6,319,Can -T get the better of his old team in the battle of #1 and #2?
2892,511,6,334,Who will win round two between -# -b and -W -)?
2893,511,6,334,The -# -J and -W -| will face off for the 2nd time in -P.
2894,511,6,334,The rematch between -# -b and -W -) is the talk of -:.
2895,511,6,322,-# -b will try and get their coach a win over -W -).
2896,511,6,322,-T and his -# -J will try to get a victory -W -).
2897,511,6,322,There will be no love lost between -T and the -W -|.
2898,511,6,344,Who will win round two between -# -b and -W -)?
2899,511,6,344,The -# -J and -W -| will face off for the second time this season.
2900,511,6,344,The rematch between -# -b and -W -) is the talk of -:.
2901,511,6,323,-# -b will try and get their coach a win over -W -).
2902,511,6,323,-T is aiming for a victory over his old school
2903,511,6,323,-T and -# -b will try to take down -W -).
2904,511,6,325,-b will try and get their coach a win over -).
2905,511,6,325,-t and his -J will try to get a victory over his old school.
2906,511,6,325,There will be no love lost between -T and the -| .
2907,511,6,349,-f transferred to -b and now take on his old team.
2908,511,6,349,-f is familiar his opponent this week…he used to be one of the -|.
2909,511,6,349,Will -f prove to -) they should have kept him from transferring?
2910,511,6,353,-b and -) meet again for all the marbles in the -g.
2911,511,6,353,The -g Championship will be a rematch between -b and -).
2912,511,6,353,-b will face -) for the 2nd time in the -g Championship.
2913,511,6,362,Will -f be able to get back into the thick of the Heisman race?
2914,511,6,362,The poor play of -f has some wondering why he was a candidate.
2915,511,6,362,The Heisman hopes of -f are fading fast. Can he right the ship?
2916,511,6,362,-f isn't going to win the Heisman if he can't turn it around.
2917,511,6,362,-b-" -A -f looked like a sure thing but is proving otherwise.
2918,511,6,363,The play of -f has him close to being on the Heisman watch--list.
2919,511,6,363,-f is starting to raise some eyebrows.
2920,511,6,363,-b-" -f is close to landing on the Heisman watch--list.
2921,511,2,363,The Heisman hype for -f is growing with every catch he makes.
2922,511,1,363,-f is starting to be noticed as the force behind -b-" ground game.
2923,511,1,363,-f is getting some Heisman buzz after -; -s yard performance.
2924,511,0,363,Can the golden arm of -f make him a Heisman finalist?
2925,511,6,380,The -# -J one up the -$ -K thanks to a little help from former -d -A -f.
2926,511,6,380,-f is all smiles after -b hands his old team -; -L---M loss.
2927,511,6,385,The -J grab #1 with a win despite trailing in the fourth.
2928,511,6,385,-b moves up to #1 after -d falls apart.
2929,511,6,385,An incredible fourth gets -b a win and a place atop the polls.
2930,511,6,386,Halftime adjustments net -b a win over -d and the #1 rank.
2931,511,6,386,The -J prove they can come from behind and are #1 in the nation.
2932,511,6,396,The top spot is unchanged after -b storms back to win.
2933,511,6,396,The -J keep their #1 ranking after -d collapses late.
2934,511,6,397,The -J come from behind to keep their grip on #1.
2935,511,6,397,-b stays at #1 after coming back against the -K.
2936,511,6,401,Times are bittersweet in -E; -b is #1 but loses -f for -!.
2937,511,6,401,-f is out for -! after helping -b get to #1
2938,511,6,407,Throwing the game away in the 4th doesn't cost -b the #1 ranking.
2939,511,6,407,The -J fell apart against the -K but keep top spot.
2940,511,6,408,The -K came from behind but -b still sit on the throne.
2941,511,6,408,-b blew it's lead over -d but remain #1.
2942,511,6,420,-# -b fails to follow the rules and won't be on TV for -} years.
2943,511,6,420,-T and the -# -J will be on sanctions for -} years.
2944,511,6,420,Sanctions imposed on -# -b will hamper them for the next -} years.
2945,511,6,420,Can -T keep the -# -J competitive while they are on sanctions?
2946,511,6,420,-# -b fails to play by the rules and  loses -{ scholarships.
2947,511,6,421,The way -T is running the -# -b program is raising eyebrows.
2948,511,6,421,The -# -J might be in trouble if they don't clean up their act.
2949,511,6,421,Something needs to be fixed in -E before -# -b pays the price.
2950,511,6,421,Can -T right the ship at -b to save the -# -J from sanctions?
2951,511,6,421,-# -b is skirting dangerously close to losing scholarships.
2952,511,6,432,-b loses All--American -f to -; -Z for -!.
2953,511,6,432,All--American -f is out for -! After hurting his -@.
2954,511,3,432,The -b defense must step up in the absence of All--American -f.
2955,511,2,432,-b has one fewer target after all--American -f goes down.
2956,511,2,432,How will the loss of All--American -f affect the -b passing game?
2957,511,1,432,-b-" running game loses All--American -f for -!.
2958,511,1,432,Losing All--American -f will hurt the -b ground attack.
2959,511,0,432,Can -b survive without the arm of All--American -f?
2960,511,0,432,All--American -f is out for -! after sustaining -; -Z.
2961,511,6,447,-f earns POTW and shows -d they missed out when he transferred.
2962,511,6,447,-b-" -f shows his old team they made a mistake.
2963,511,6,447,-f leads -b to a victory against his former team.
2964,511,6,448,-b-" transfer -f shows all he needed was a chance to play.
2965,511,6,448,-b transfer -f earns POTW honors.
2966,511,6,453,-f wins POTW for his effort as -b wins its rematch with -d.
2967,511,6,459,POTW goes to -f after the -J steal a win in the fourth.
2968,511,6,459,-f wins POTW for his role in an incredible comeback over -d.
2969,511,6,459,-b rallies for the win and the efforts of -f earn him POTW.
2970,511,6,460,-f is POTW for his performance in -b-" comeback over -d.
2971,511,6,460,-b-" -f nabs POTW honors for helping -a come from behind.
2972,511,6,460,A strong 2nd half propels -b to victory and gets -f the POTW.
2973,511,6,465,-f earns POTW honors in a loss to his former team.
2974,511,6,465,-f is awarded POTW for his efforts in a loss to his old team.
2975,511,6,466,The -J lose one to -d but their star transfer still gets POTW.
2976,511,6,466,-f wins the POTW in a losing effort and is making waves at -b.
2977,511,6,471,-f earns POTW despite -b dropping their 2nd meeting with -d.
2978,511,6,471,-b-" -f wins POTW honors in rematch loss to -K.
2979,511,6,477,The -J fall apart against -d but -f wins POTW anyway.
2980,511,6,477,-f wins POTW honors despite -b-" debacle against -d.
2981,511,3,477,-f is honored as the POTW despite -b blowing a late lead.
2982,511,2,477,-f grabs -u passes and POTW but still loses in a shocker.
2983,511,1,477,-s rushing yards wins -f POTW but could not stop -b-" collapse.
2984,511,0,477,The -J falter late but -f wins POTW after passing for -p yards.
2985,511,6,478,The -J let -d come back but -f still wins POTW.
2986,511,6,478,-f wins POTW even though -b let -d steal a win.
2987,511,3,478,-f-" great D earns him POTW.
2988,511,2,478,-v--yards receiving gets -f POTW.
2989,511,1,478,-f wins POTW after rushing for -s yards in a wasted effort.
2990,511,6,487,Coach of the Year goes to -T for -b-" great season.
2991,511,6,487,-T tops off -; -H season with the -J by winning COY.
2992,511,6,487,-t is honored with the COY for a season to remember at -b.
2993,511,6,487,-b-" -T is Coach of the Year after -; -H season.
2994,511,6,487,A -H record earns -T Coach of the Year honors.
2995,511,6,492,-b comes out ahead as they met again in the -Q.
2996,511,6,492,-b wins -; -Q rematch with -d.
2997,511,6,493,The -J get -; -Q victory for -T against the -K.
2998,511,6,493,-T and his -J end -P with -; -L---M victory over -d.
2999,511,6,498,The -K let the -Q get away after collapsing against the -J.
3000,511,6,498,The -J make an amazing comeback to beat the -K in the -Q.
3001,511,6,498,-d lets three quarters go to waste and -b steals the -Q.
3002,511,6,498,-b turns it on in the fourth and shock -d.
3003,511,6,498,-b avoids ending -P with a loss by storming back in the -Q.
